Date,Year,POONDI,CHOLAVARAM,REDHILLS,CHEMBARAMBAKKAM
2/1/2006,2006,0,0,0,0
2/2/2006,2006,0,0,0,0
2/3/2006,2006,0,0,0,0
2/4/2006,2006,0,0,0,0
2/5/2006,2006,0,0,0,0
2/6/2006,2006,0,0,0,0
2/7/2006,2006,0,0,0,0
2/8/2006,2006,0,0,0,0
2/9/2006,2006,0,0,0,0
2/10/2006,2006,0,0,0,0
2/11/2006,2006,0,0,0,0
2/12/2006,2006,0,0,0,0
2/13/2006,2006,0,0,0,0
2/14/2006,2006,0,0,0,0
2/15/2006,2006,0,0,0,0
2/16/2006,2006,0,0,0,0
2/17/2006,2006,0,0,0,0
2/18/2006,2006,0,0,0,0
2/19/2006,2006,0,0,0,0
2/20/2006,2006,0,0,0,0
2/21/2006,2006,0,0,0,0
2/22/2006,2006,0,0,0,0
2/23/2006,2006,0,0,0,0
2/24/2006,2006,0,0,0,0
2/25/2006,2006,0,0,0,0
2/26/2006,2006,0,0,0,0
2/27/2006,2006,0,0,0,0
2/28/2006,2006,0,0,0,0
3/1/2006,2006,0,0,0,0
3/2/2006,2006,0,0,0,0
3/3/2006,2006,0,0,2,2
3/4/2006,2006,34,4,2,2
3/5/2006,2006,0,0,0,0
3/6/2006,2006,0,0,0,0
3/7/2006,2006,0,0,0,0
3/8/2006,2006,0,0,0,0
3/9/2006,2006,0,0,0,0
3/10/2006,2006,0,0,0,0
3/11/2006,2006,0,0,0,0
3/12/2006,2006,2,0,0,2
3/13/2006,2006,0,0,0,0
3/14/2006,2006,0,0,0,0
3/15/2006,2006,0,0,0,0
3/16/2006,2006,0,0,0,0
3/17/2006,2006,37,0,0,0
3/18/2006,2006,0,4,0,0
3/19/2006,2006,0,0,0,0
3/20/2006,2006,0,0,0,0
3/21/2006,2006,0,0,0,0
3/22/2006,2006,0,0,0,0
3/23/2006,2006,0,0,0,0
3/24/2006,2006,0,0,0,0
3/25/2006,2006,0,0,0,0
3/26/2006,2006,0,0,0,0
3/27/2006,2006,0,0,0,0
3/28/2006,2006,0,0,0,0
3/29/2006,2006,0,0,0,0
3/30/2006,2006,0,0,0,0
3/31/2006,2006,0,0,0,0
4/1/2006,2006,0,0,0,0
4/2/2006,2006,0,0,0,0
4/3/2006,2006,0,0,0,0
4/4/2006,2006,0,0,0,0
4/5/2006,2006,0,0,0,0
4/6/2006,2006,0,0,0,0
4/7/2006,2006,0,0,0,0
4/8/2006,2006,0,0,0,0
4/9/2006,2006,0,0,0,0
4/10/2006,2006,0,0,0,0
4/11/2006,2006,0,0,0,0
4/12/2006,2006,0,0,0,0
4/13/2006,2006,0,0,0,0
4/14/2006,2006,0,0,0,0
4/15/2006,2006,0,0,0,0
4/16/2006,2006,0,0,0,0
4/17/2006,2006,0,0,0,0
4/18/2006,2006,12,37,41,61
4/19/2006,2006,0,0,0,0
4/20/2006,2006,1,0,0,0
4/21/2006,2006,0,0,0,0
4/22/2006,2006,0,0,0,0
4/23/2006,2006,0,0,0,0
4/24/2006,2006,0,0,0,0
4/25/2006,2006,0,0,0,0
4/26/2006,2006,0,0,0,0
4/27/2006,2006,0,0,0,0
4/28/2006,2006,0,0,0,0
4/29/2006,2006,0,0,0,0
4/30/2006,2006,2,0,0,0
5/1/2006,2006,0,0,0,0
5/2/2006,2006,0,0,0,0
5/3/2006,2006,0,4,0,0
5/4/2006,2006,0,0,0,0
5/5/2006,2006,0,0,0,0
5/6/2006,2006,0,0,0,0
5/7/2006,2006,0,0,0,0
5/8/2006,2006,0,0,0,0
5/9/2006,2006,0,0,0,0
5/10/2006,2006,0,0,0,0
5/11/2006,2006,0,0,0,0
5/12/2006,2006,0,0,0,0
5/13/2006,2006,0,0,0,0
5/14/2006,2006,0,0,0,0
5/15/2006,2006,0,0,0,0
5/16/2006,2006,0,0,0,0
5/17/2006,2006,0,0,0,0
5/18/2006,2006,0,0,0,0
5/19/2006,2006,0,0,0,0
5/20/2006,2006,0,0,0,0
5/21/2006,2006,0,0,0,0
5/22/2006,2006,0,0,0,0
5/23/2006,2006,0,0,0,0
5/24/2006,2006,0,0,0,0
5/25/2006,2006,8,0,0,2
5/26/2006,2006,31,6,0,31
5/27/2006,2006,0,6,0,31
5/28/2006,2006,0,0,0,0
5/29/2006,2006,17,0,0,0
5/30/2006,2006,0,0,0,0
5/31/2006,2006,0,0,0,0
6/1/2006,2006,0,0,0,0
6/2/2006,2006,0,0,0,0
6/3/2006,2006,0,0,0,0
6/4/2006,2006,10,21,18,44
6/5/2006,2006,16,13,4,0
6/6/2006,2006,8,19,4,0
6/7/2006,2006,0,0,0,8
6/8/2006,2006,0,0,0,0
6/9/2006,2006,0,0,0,0
6/10/2006,2006,0,0,0,0
6/11/2006,2006,0,0,0,0
6/12/2006,2006,0,0,0,0
6/13/2006,2006,0,0,0,0
6/14/2006,2006,24,9,6,0
6/15/2006,2006,0,0,0,0
6/16/2006,2006,0,0,0,0
6/17/2006,2006,0,0,0,45
6/18/2006,2006,0,0,0,0
6/19/2006,2006,0,0,0,0
6/20/2006,2006,10,0,0,0
6/21/2006,2006,0,8,0,0
6/22/2006,2006,0,0,0,0
6/23/2006,2006,8,27,22,20
6/24/2006,2006,3,14,10,0
6/25/2006,2006,0,0,0,0
6/26/2006,2006,0,0,0,0
6/27/2006,2006,11,42,23,5
6/28/2006,2006,12,27,47,0
6/29/2006,2006,0,0,1,0
6/30/2006,2006,0,0,0,0
7/1/2006,2006,0,0,0,0
7/2/2006,2006,0,0,0,0
7/3/2006,2006,0,0,0,0
7/4/2006,2006,0,0,0,0
7/5/2006,2006,0,0,0,0
7/6/2006,2006,0,0,0,0
7/7/2006,2006,0,0,0,0
7/8/2006,2006,0,0,0,0
7/9/2006,2006,0,0,0,0
7/10/2006,2006,0,0,2,0
7/11/2006,2006,0,0,6,0
7/12/2006,2006,0,3,5,4
7/13/2006,2006,31,8,12,70
7/14/2006,2006,0,0,0,0
7/15/2006,2006,0,0,0,0
7/16/2006,2006,0,0,0,0
7/17/2006,2006,0,0,0,0
7/18/2006,2006,0,0,0,0
7/19/2006,2006,0,0,0,0
7/20/2006,2006,9,13,1,2
7/21/2006,2006,1,0,2,20
7/22/2006,2006,0,0,0,0
7/23/2006,2006,0,0,0,0
7/24/2006,2006,0,0,0,0
7/25/2006,2006,0,8,2,0
7/26/2006,2006,3,0,0,0
7/27/2006,2006,0,0,0,5
7/28/2006,2006,21,13,14,17
7/29/2006,2006,5,5,2,0
7/30/2006,2006,0,0,0,0
7/31/2006,2006,0,0,0,0
8/1/2006,2006,0,0,0,0
8/2/2006,2006,0,0,0,0
8/3/2006,2006,0,0,0,0
8/4/2006,2006,1,2,3,2
8/5/2006,2006,0,17,0,0
8/6/2006,2006,0,0,0,0
8/7/2006,2006,0,11,56,0
8/8/2006,2006,12,7,2,0
8/9/2006,2006,2,0,0,2
8/10/2006,2006,7,0,0,12
8/11/2006,2006,8,16,7,0
8/12/2006,2006,11,6,8,0
8/13/2006,2006,1,0,0,0
8/14/2006,2006,20,19,24,15
8/15/2006,2006,9,18,16,12
8/16/2006,2006,21,13,10,8
8/17/2006,2006,0,11,0,11
8/18/2006,2006,0,0,0,0
8/19/2006,2006,0,0,0,0
8/20/2006,2006,0,0,0,0
8/21/2006,2006,0,0,0,0
8/22/2006,2006,0,0,0,0
8/23/2006,2006,0,0,0,0
8/24/2006,2006,0,0,0,0
8/25/2006,2006,0,0,0,0
8/26/2006,2006,0,0,0,0
8/27/2006,2006,0,0,0,0
8/28/2006,2006,0,0,0,0
8/29/2006,2006,0,0,0,0
8/30/2006,2006,0,0,0,0
8/31/2006,2006,0,0,0,0
9/1/2006,2006,0,0,0,0
9/2/2006,2006,0,0,0,0
9/3/2006,2006,17,4,6,8
9/4/2006,2006,19,13,18,45
9/5/2006,2006,0,0,0,0
9/6/2006,2006,0,0,0,0
9/7/2006,2006,0,0,0,0
9/8/2006,2006,0,0,0,0
9/9/2006,2006,0,0,0,20
9/10/2006,2006,0,0,0,6
9/11/2006,2006,0,0,0,0
9/12/2006,2006,0,0,0,0
9/13/2006,2006,4,0,0,0
9/14/2006,2006,0,0,0,0
9/15/2006,2006,0,9,19,24
9/16/2006,2006,0,0,0,0
9/17/2006,2006,0,0,0,0
9/18/2006,2006,0,11,4,0
9/19/2006,2006,0,0,3,0
9/20/2006,2006,0,7,3,2
9/21/2006,2006,22,13,3,5
9/22/2006,2006,27,22,2,0
9/23/2006,2006,0,0,0,0
9/24/2006,2006,0,0,0,0
9/25/2006,2006,46,60,78,48
9/26/2006,2006,16,32,15,7
9/27/2006,2006,0,4,0,0
9/28/2006,2006,0,4,0,0
9/29/2006,2006,0,0,0,0
9/30/2006,2006,0,0,0,0
10/1/2006,2006,0,0,0,0
10/2/2006,2006,2,7,17,0
10/3/2006,2006,3,13,0,49
10/4/2006,2006,0,0,0,0
10/5/2006,2006,32,14,12,57
10/6/2006,2006,6,0,0,9
10/7/2006,2006,6,0,0,9
10/8/2006,2006,6,0,0,0
10/9/2006,2006,0,0,0,0
10/10/2006,2006,0,0,0,0
10/11/2006,2006,30,0,0,0
10/12/2006,2006,8,0,0,0
10/13/2006,2006,0,0,0,0
10/14/2006,2006,0,0,0,0
10/15/2006,2006,0,0,0,0
10/16/2006,2006,0,0,0,0
10/17/2006,2006,0,0,0,0
10/18/2006,2006,0,0,0,22
10/19/2006,2006,0,17,8,26
10/20/2006,2006,2,22,52,4
10/21/2006,2006,1,0,1,0
10/22/2006,2006,0,12,2,0
10/23/2006,2006,0,9,0,0
10/24/2006,2006,15,6,16,32
10/25/2006,2006,13,43,29,11
10/26/2006,2006,76,81,142,94
10/27/2006,2006,16,17,10,48
10/28/2006,2006,28,97,78,97
10/29/2006,2006,24,74,133,87
10/30/2006,2006,30,10,43,62
10/31/2006,2006,0,0,0,0
11/1/2006,2006,3,9,16,2
11/2/2006,2006,4,13,2,2
11/3/2006,2006,0,12,0,3
11/4/2006,2006,1,17,4,33
11/5/2006,2006,0,0,0,0
11/6/2006,2006,6,0,0,2
11/7/2006,2006,0,11,14,2
11/8/2006,2006,4,4,6,59
11/9/2006,2006,6,7,23,1
11/10/2006,2006,1,3,2,0
11/11/2006,2006,4,23,15,3
11/12/2006,2006,0,5,4,2
11/13/2006,2006,11,32,65,17
11/14/2006,2006,6,9,5,8
11/15/2006,2006,0,78,14,4
11/16/2006,2006,9,21,16,24
11/17/2006,2006,2,3,8,2
11/18/2006,2006,8,5,13,12
11/19/2006,2006,14,45,51,61
11/20/2006,2006,9,4,11,14
11/21/2006,2006,0,0,6,0
11/22/2006,2006,0,0,0,0
11/23/2006,2006,0,0,0,0
11/24/2006,2006,0,0,0,0
11/25/2006,2006,0,0,0,0
11/26/2006,2006,0,0,0,0
11/27/2006,2006,0,0,0,0
11/28/2006,2006,0,0,0,0
11/29/2006,2006,0,0,0,0
11/30/2006,2006,0,7,0,0
12/1/2006,2006,0,0,0,0
12/2/2006,2006,0,0,0,0
12/3/2006,2006,0,0,0,0
12/4/2006,2006,0,0,0,0
12/5/2006,2006,0,0,0,0
12/6/2006,2006,0,0,0,0
12/7/2006,2006,0,0,0,0
12/8/2006,2006,0,0,0,0
12/9/2006,2006,0,0,0,0
12/10/2006,2006,0,0,0,0
12/11/2006,2006,16,5,3,6
12/12/2006,2006,69,5,2,24
12/13/2006,2006,0,0,0,2
12/14/2006,2006,0,0,0,0
12/15/2006,2006,0,0,0,0
12/16/2006,2006,0,0,0,0
12/17/2006,2006,0,0,0,0
12/18/2006,2006,0,0,0,0
12/19/2006,2006,0,0,0,0
12/20/2006,2006,0,0,0,0
12/21/2006,2006,2,0,2,0
12/22/2006,2006,3,0,0,0
12/23/2006,2006,0,0,0,0
12/24/2006,2006,0,0,0,0
12/25/2006,2006,0,0,0,0
12/26/2006,2006,0,0,0,0
12/27/2006,2006,0,0,0,0
12/28/2006,2006,0,0,0,0
12/29/2006,2006,0,0,0,0
12/30/2006,2006,0,0,0,0
12/31/2006,2006,0,0,0,0
1/1/2007,2007,0,0,0,0
1/2/2007,2007,0,0,0,0
1/3/2007,2007,0,0,0,0
1/4/2007,2007,0,0,0,0
1/5/2007,2007,0,0,0,0
1/6/2007,2007,0,0,0,0
1/7/2007,2007,0,0,0,0
1/8/2007,2007,0,0,0,0
1/9/2007,2007,0,0,0,0
1/10/2007,2007,0,0,0,0
1/11/2007,2007,0,0,0,0
1/12/2007,2007,0,0,0,0
1/13/2007,2007,0,0,0,0
1/14/2007,2007,0,0,0,0
1/15/2007,2007,0,0,0,0
1/16/2007,2007,0,0,0,0
1/17/2007,2007,0,0,0,0
1/18/2007,2007,0,0,0,0
1/19/2007,2007,0,0,0,0
1/20/2007,2007,0,0,0,0
1/21/2007,2007,0,0,0,0
1/22/2007,2007,0,0,0,0
1/23/2007,2007,0,0,0,0
1/24/2007,2007,0,0,0,0
1/25/2007,2007,0,0,0,0
1/26/2007,2007,0,0,0,0
1/27/2007,2007,0,0,0,0
1/28/2007,2007,0,0,0,0
1/29/2007,2007,0,0,0,0
1/30/2007,2007,0,0,0,0
1/31/2007,2007,0,0,0,0
2/1/2007,2007,0,0,0,0
2/2/2007,2007,0,0,0,0
2/3/2007,2007,0,0,0,0
2/4/2007,2007,0,0,0,0
2/5/2007,2007,0,0,0,0
2/6/2007,2007,0,0,0,0
2/7/2007,2007,0,0,0,0
2/8/2007,2007,0,0,0,0
2/9/2007,2007,0,0,0,0
2/10/2007,2007,0,0,0,0
2/11/2007,2007,0,0,0,0
2/12/2007,2007,0,0,0,0
2/13/2007,2007,0,0,0,0
2/14/2007,2007,3,2,10,0
2/15/2007,2007,0,0,0,0
2/16/2007,2007,0,0,0,0
2/17/2007,2007,0,0,0,0
2/18/2007,2007,0,0,0,0
2/19/2007,2007,2,0,0,0
2/20/2007,2007,0,0,0,0
2/21/2007,2007,0,0,0,0
2/22/2007,2007,0,0,0,0
2/23/2007,2007,0,0,0,0
2/24/2007,2007,0,0,0,0
2/25/2007,2007,0,0,0,0
2/26/2007,2007,0,0,0,0
2/27/2007,2007,0,0,0,0
2/28/2007,2007,0,0,0,0
3/1/2007,2007,0,0,0,0
3/2/2007,2007,0,0,0,0
3/3/2007,2007,0,0,0,0
3/4/2007,2007,0,0,0,0
3/5/2007,2007,0,0,0,0
3/6/2007,2007,0,0,0,0
3/7/2007,2007,0,0,0,0
3/8/2007,2007,0,0,0,0
3/9/2007,2007,0,0,0,0
3/10/2007,2007,0,0,0,0
3/11/2007,2007,0,0,0,0
3/12/2007,2007,0,0,0,0
3/13/2007,2007,0,0,0,0
3/14/2007,2007,0,0,0,0
3/15/2007,2007,0,0,0,0
3/16/2007,2007,0,0,0,0
3/17/2007,2007,0,0,0,0
3/18/2007,2007,0,0,0,0
3/19/2007,2007,0,0,0,0
3/20/2007,2007,0,0,0,0
3/21/2007,2007,0,0,0,0
3/22/2007,2007,0,0,0,0
3/23/2007,2007,0,0,0,0
3/24/2007,2007,0,0,0,0
3/25/2007,2007,0,0,0,0
3/26/2007,2007,0,0,0,0
3/27/2007,2007,0,0,0,0
3/28/2007,2007,0,0,0,0
3/29/2007,2007,0,0,0,0
3/30/2007,2007,0,0,0,0
3/31/2007,2007,0,0,0,0
4/1/2007,2007,0,0,0,0
4/2/2007,2007,0,0,0,0
4/3/2007,2007,0,0,0,0
4/4/2007,2007,0,0,0,0
4/5/2007,2007,0,0,0,0
4/6/2007,2007,0,0,0,0
4/7/2007,2007,0,0,0,0
4/8/2007,2007,0,0,0,0
4/9/2007,2007,0,0,0,0
4/10/2007,2007,0,0,0,0
4/11/2007,2007,0,0,0,0
4/12/2007,2007,0,0,0,0
4/13/2007,2007,0,0,0,0
4/14/2007,2007,0,0,0,0
4/15/2007,2007,0,0,0,0
4/16/2007,2007,0,0,0,0
4/17/2007,2007,0,0,0,0
4/18/2007,2007,0,0,0,0
4/19/2007,2007,0,0,0,0
4/20/2007,2007,23,0,0,0
4/21/2007,2007,0,0,0,0
4/22/2007,2007,14,0,0,0
4/23/2007,2007,0,0,0,0
4/24/2007,2007,0,0,0,0
4/25/2007,2007,0,0,0,0
4/26/2007,2007,0,0,0,0
4/27/2007,2007,0,0,0,0
4/28/2007,2007,0,0,0,0
4/29/2007,2007,0,0,0,0
4/30/2007,2007,0,0,0,0
5/1/2007,2007,0,0,0,0
5/2/2007,2007,0,0,0,0
5/3/2007,2007,0,0,0,0
5/4/2007,2007,32,0,4,2
5/5/2007,2007,0,0,0,0
5/6/2007,2007,0,0,0,0
5/7/2007,2007,0,0,0,0
5/8/2007,2007,0,0,0,0
5/9/2007,2007,1,0,0,10
5/10/2007,2007,0,0,0,0
5/11/2007,2007,0,0,0,0
5/12/2007,2007,0,0,0,0
5/13/2007,2007,9,0,0,0
5/14/2007,2007,0,0,0,0
5/15/2007,2007,0,0,0,0
5/16/2007,2007,0,0,1,0
5/17/2007,2007,0,0,0,0
5/18/2007,2007,0,0,0,0
5/19/2007,2007,9,0,0,0
5/20/2007,2007,0,0,0,0
5/21/2007,2007,0,0,0,0
5/22/2007,2007,0,0,0,0
5/23/2007,2007,0,0,0,0
5/24/2007,2007,0,0,0,0
5/25/2007,2007,0,0,0,0
5/26/2007,2007,0,0,0,0
5/27/2007,2007,0,0,0,0
5/28/2007,2007,0,0,0,0
5/29/2007,2007,0,0,0,0
5/30/2007,2007,0,0,0,0
5/31/2007,2007,0,0,0,0
6/1/2007,2007,0,0,0,0
6/2/2007,2007,0,0,0,0
6/3/2007,2007,0,0,0,0
6/4/2007,2007,0,0,0,0
6/5/2007,2007,0,0,0,0
6/6/2007,2007,0,0,0,0
6/7/2007,2007,0,0,0,7
6/8/2007,2007,0,0,0,0
6/9/2007,2007,0,0,0,0
6/10/2007,2007,0,2,0,0
6/11/2007,2007,15,4,2,42
6/12/2007,2007,1,0,1,0
6/13/2007,2007,0,0,0,0
6/14/2007,2007,0,0,0,0
6/15/2007,2007,2,4,8,16
6/16/2007,2007,1,9,2,0
6/17/2007,2007,0,0,0,27
6/18/2007,2007,1,2,2,29
6/19/2007,2007,9,3,9,16
6/20/2007,2007,4,5,2,13
6/21/2007,2007,2,2,2,5
6/22/2007,2007,19,24,33,20
6/23/2007,2007,1,2,0,2
6/24/2007,2007,0,0,0,0
6/25/2007,2007,1,0,0,0
6/26/2007,2007,1,0,0,0
6/27/2007,2007,0,4,12,6
6/28/2007,2007,2,2,3,1
6/29/2007,2007,3,0,1,10
6/30/2007,2007,3,0,0,0
7/1/2007,2007,0,0,0,0
7/2/2007,2007,0,0,0,0
7/3/2007,2007,0,0,0,0
7/4/2007,2007,0,0,0,0
7/5/2007,2007,0,0,0,0
7/6/2007,2007,11,9,6,0
7/7/2007,2007,0,2,2,0
7/8/2007,2007,0,0,0,0
7/9/2007,2007,0,3,4,4
7/10/2007,2007,1,5,5,0
7/11/2007,2007,1,17,5,7
7/12/2007,2007,22,14,25,22
7/13/2007,2007,12,49,45,25
7/14/2007,2007,0,7,0,10
7/15/2007,2007,0,4,2,0
7/16/2007,2007,12,13,10,7
7/17/2007,2007,2,0,0,2
7/18/2007,2007,6,0,1,3
7/19/2007,2007,9,0,0,8
7/20/2007,2007,0,4,0,0
7/21/2007,2007,0,0,0,0
7/22/2007,2007,2,77,45,9
7/23/2007,2007,0,0,0,3
7/24/2007,2007,0,0,0,10
7/25/2007,2007,0,0,0,0
7/26/2007,2007,0,0,0,0
7/27/2007,2007,0,0,0,0
7/28/2007,2007,48,0,1,36
7/29/2007,2007,27,60,32.4,10
7/30/2007,2007,49,19,62,22
7/31/2007,2007,1,2,3,2
8/1/2007,2007,25,46,106,22
8/2/2007,2007,9,0,0,15
8/3/2007,2007,2,0,0,0
8/4/2007,2007,0,0,0,0
8/5/2007,2007,0,0,0,0
8/6/2007,2007,0,2,2,0
8/7/2007,2007,0,0,0,0
8/8/2007,2007,0,0,0,0
8/9/2007,2007,0,0,0,0
8/10/2007,2007,0,0,0,0
8/11/2007,2007,0,0,0,0
8/12/2007,2007,0,0,0,10
8/13/2007,2007,0,0,0,0
8/14/2007,2007,0,0,0,0
8/15/2007,2007,0,0,0,0
8/16/2007,2007,0,0,0,0
8/17/2007,2007,0,0,3,15
8/18/2007,2007,11,0,4,15
8/19/2007,2007,15,10,12,33
8/20/2007,2007,2,0,0,0
8/21/2007,2007,28,7,17,0
8/22/2007,2007,32,0,20,4
8/23/2007,2007,6,60,65,5
8/24/2007,2007,0,0,10,2
8/25/2007,2007,0,0,0,0
8/26/2007,2007,7,53,0,26
8/27/2007,2007,0,0,0,0
8/28/2007,2007,0,2,17,0
8/29/2007,2007,0,2,17,0
8/30/2007,2007,41,54,64,15
8/31/2007,2007,42,22,16,5
9/1/2007,2007,1,0,0,11
9/2/2007,2007,0,0,0,0
9/3/2007,2007,67,7,13,13
9/4/2007,2007,0,0,0,0
9/5/2007,2007,5,2,26,3
9/6/2007,2007,61,37,34,26
9/7/2007,2007,0,0,0,0
9/8/2007,2007,21,0,0,0
9/9/2007,2007,0,37,0,0
9/10/2007,2007,0,0,0,0
9/11/2007,2007,0,0,0,0
9/12/2007,2007,0,0,0,0
9/13/2007,2007,0,0,0,0
9/14/2007,2007,37,4,0,22
9/15/2007,2007,0,0,0,16
9/16/2007,2007,0,2,0,17
9/17/2007,2007,0,0,3,2
9/18/2007,2007,0,0,0,0
9/19/2007,2007,0,0,0,7
9/20/2007,2007,5,0,3,0
9/21/2007,2007,1,0,0,0
9/22/2007,2007,0,0,0,0
9/23/2007,2007,0,0,0,0
9/24/2007,2007,0,0,0,0
9/25/2007,2007,0,0,0,0
9/26/2007,2007,0,0,0,0
9/27/2007,2007,0,0,0,0
9/28/2007,2007,49,3,2,35
9/29/2007,2007,0,0,0,14
9/30/2007,2007,15,32,58,4
10/1/2007,2007,4,0,2,2
10/2/2007,2007,2,2,0,0
10/3/2007,2007,0,0,0,0
10/4/2007,2007,0,0,0,0
10/5/2007,2007,0,0,0,0
10/6/2007,2007,0,0,7,0
10/7/2007,2007,0,2,0,0
10/8/2007,2007,0,0,0,0
10/9/2007,2007,0,0,0,0
10/10/2007,2007,0,0,0,0
10/11/2007,2007,0,0,0,0
10/12/2007,2007,0,0,0,0
10/13/2007,2007,0,0,0,0
10/14/2007,2007,0,0,0,0
10/15/2007,2007,0,0,0,0
10/16/2007,2007,0,0,0,0
10/17/2007,2007,0,0,0,0
10/18/2007,2007,0,0,0,0
10/19/2007,2007,0,0,0,0
10/20/2007,2007,0,0,0,0
10/21/2007,2007,0,0,0,0
10/22/2007,2007,0,0,0,0
10/23/2007,2007,3,5,5,1
10/24/2007,2007,41,64,51,24
10/25/2007,2007,19,21,4,7
10/26/2007,2007,14,10,4,20
10/27/2007,2007,7,4,21,11
10/28/2007,2007,17,54,42,21
10/29/2007,2007,103,95,157,176
10/30/2007,2007,0,3,2,1
10/31/2007,2007,0,0,0,0
11/1/2007,2007,0,0,0,0
11/2/2007,2007,0,0,0,0
11/3/2007,2007,7,5,11,0
11/4/2007,2007,6,9,6,10
11/5/2007,2007,10,41,20,17
11/6/2007,2007,0,0,0,18
11/7/2007,2007,0,0,2,13
11/8/2007,2007,0,0,0,0
11/9/2007,2007,0,0,0,0
11/10/2007,2007,0,0,0,0
11/11/2007,2007,0,0,0,0
11/12/2007,2007,0,0,0,0
11/13/2007,2007,0,0,0,0
11/14/2007,2007,0,0,0,0
11/15/2007,2007,0,0,0,0
11/16/2007,2007,0,0,0,0
11/17/2007,2007,0,0,0,0
11/18/2007,2007,0,0,0,0
11/19/2007,2007,2,2,5,7
11/20/2007,2007,38,62,23,21
11/21/2007,2007,44,40,20,41
11/22/2007,2007,0,0,0,0
11/23/2007,2007,0,0,0,0
11/24/2007,2007,0,0,0,0
11/25/2007,2007,0,0,0,0
11/26/2007,2007,0,0,0,0
11/27/2007,2007,0,0,0,0
11/28/2007,2007,0,0,0,0
11/29/2007,2007,0,0,0,0
11/30/2007,2007,0,0,0,0
12/1/2007,2007,0,0,0,0
12/2/2007,2007,0,0,0,0
12/3/2007,2007,6,8,8,5
12/4/2007,2007,2,4,8,10
12/5/2007,2007,0,0,0,0
12/6/2007,2007,7,7,11,10
12/7/2007,2007,16,16,4,9
12/8/2007,2007,2,2,6,4
12/9/2007,2007,0,0,0,0
12/10/2007,2007,0,0,0,0
12/11/2007,2007,0,0,0,0
12/12/2007,2007,0,0,0,0
12/13/2007,2007,0,0,0,0
12/14/2007,2007,0,0,0,0
12/15/2007,2007,0,0,0,0
12/16/2007,2007,0,0,0,0
12/17/2007,2007,0,0,0,0
12/18/2007,2007,19,30,28,25
12/19/2007,2007,90,77,108,105
12/20/2007,2007,101,105,144,72
12/21/2007,2007,0,0,0,0
12/22/2007,2007,0,0,0,0
12/23/2007,2007,300,0,0,0
12/24/2007,2007,0,0,0,0
12/25/2007,2007,0,0,0,0
12/26/2007,2007,0,0,0,0
12/27/2007,2007,0,0,0,0
12/28/2007,2007,0,0,0,0
12/29/2007,2007,0,0,0,0
12/30/2007,2007,0,0,0,0
12/31/2007,2007,0,0,0,0
1/1/2008,2008,0,0,0,0
1/2/2008,2008,0,0,0,0
1/3/2008,2008,0,0,0,0
1/4/2008,2008,3,52,43,15
1/5/2008,2008,47,79,32,40
1/6/2008,2008,0,0,0,0
1/7/2008,2008,0,0,0,0
1/8/2008,2008,0,0,0,0
1/9/2008,2008,0,0,0,0
1/10/2008,2008,0,0,0,0
1/11/2008,2008,0,0,0,0
1/12/2008,2008,0,0,0,0
1/13/2008,2008,0,0,0,0
1/14/2008,2008,0,0,0,0
1/15/2008,2008,0,0,0,0
1/16/2008,2008,0,0,0,0
1/17/2008,2008,0,0,0,0
1/18/2008,2008,0,0,0,0
1/19/2008,2008,0,0,0,0
1/20/2008,2008,0,0,0,0
1/21/2008,2008,0,0,0,0
1/22/2008,2008,0,0,0,0
1/23/2008,2008,0,0,0,0
1/24/2008,2008,0,0,0,0
1/25/2008,2008,0,0,0,0
1/26/2008,2008,0,0,0,0
1/27/2008,2008,0,0,0,0
1/28/2008,2008,0,0,0,0
1/29/2008,2008,0,0,0,0
1/30/2008,2008,0,0,0,0
1/31/2008,2008,0,0,0,0
2/1/2008,2008,0,0,0,0
2/2/2008,2008,0,0,0,0
2/3/2008,2008,0,0,0,0
2/4/2008,2008,0,0,0,0
2/5/2008,2008,0,0,0,0
2/6/2008,2008,0,0,0,0
2/7/2008,2008,0,0,0,0
2/8/2008,2008,0,0,0,0
2/9/2008,2008,0,0,0,0
2/10/2008,2008,1,0,0,24
2/11/2008,2008,1,4,2,16
2/12/2008,2008,0,0,2,2
2/13/2008,2008,0,0,0,0
2/14/2008,2008,0,0,0,0
2/15/2008,2008,0,0,6,2
2/16/2008,2008,0,0,3,8
2/17/2008,2008,0,0,0,0
2/18/2008,2008,0,0,0,0
2/19/2008,2008,0,0,0,0
2/20/2008,2008,0,0,0,0
2/21/2008,2008,0,0,0,0
2/22/2008,2008,0,0,0,0
2/23/2008,2008,0,0,0,0
2/24/2008,2008,0,0,0,0
2/25/2008,2008,0,0,0,0
2/26/2008,2008,0,0,0,0
2/27/2008,2008,0,0,0,0
2/28/2008,2008,0,0,0,0
2/29/2008,2008,0,0,0,0
3/1/2008,2008,0,0,0,0
3/2/2008,2008,0,0,0,0
3/3/2008,2008,0,0,0,0
3/4/2008,2008,0,0,0,0
3/5/2008,2008,0,0,0,0
3/6/2008,2008,0,0,0,0
3/7/2008,2008,0,0,0,0
3/8/2008,2008,0,0,0,0
3/9/2008,2008,0,0,0,0
3/10/2008,2008,0,0,0,0
3/11/2008,2008,0,0,0,0
3/12/2008,2008,18,48,34,15
3/13/2008,2008,6,0,1,0
3/14/2008,2008,4,42,73,5
3/15/2008,2008,1,21,18,10
3/16/2008,2008,0,0,0,0
